Año,ID_estado,Nombre_estado,ID_distrito_local,Cabecera_distrital_local,Partido,Votos,Votos_validos,Votos_candidato_sin_registro,Votos_nulos,Total_de_votos,Lista_nominal,votos_coalicion,Coalición
2016,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,ES,1248,39651,38,2355,42006,63205,1248,No
2016,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,PRI_PVEM_NUAL,7189,39651,38,2355,42006,63205,7189,Sí
2016,30,VERACRUZ,1,PANUCO,PAN,22747,102153,74,2572,104799,193283,22747,No
2016,30,VERACRUZ,1,PANUCO,PRI,20845,102153,74,2572,104799,193283,20845,No
2016,30,VERACRUZ,1,PANUCO,PRD,2738,102153,74,2572,104799,193283,2738,No
2016,30,VERACRUZ,1,PANUCO,PVEM,34010,102153,74,2572,104799,193283,34010,No
2016,30,VERACRUZ,1,PANUCO,PT,754,102153,74,2572,104799,193283,754,No
2016,30,VERACRUZ,1,PANUCO,MC,3419,102153,74,2572,104799,193283,3419,No
2016,30,VERACRUZ,1,PANUCO,NUAL,1155,102153,74,2572,104799,193283,1155,No
2016,30,VERACRUZ,1,PANUCO,AVE,365,102153,74,2572,104799,193283,365,No
2016,30,VERACRUZ,1,PANUCO,PC,354,102153,74,2572,104799,193283,354,No
2016,30,VERACRUZ,1,PANUCO,MORENA,8886,102153,74,2572,104799,193283,8886,No
2016,30,VERACRUZ,1,PANUCO,ES,487,102153,74,2572,104799,193283,487,No
2016,30,VERACRUZ,1,PANUCO,PAN_PRD,861,102153,74,2572,104799,193283,26346,Sí
2016,30,VERACRUZ,1,PANUCO,PRI_PVEM_NUAL_AVE,72,102153,74,2572,104799,193283,56447,Sí
2016,30,VERACRUZ,1,PANUCO,PRI_PVEM_NUAL,44,102153,74,2572,104799,193283,56054,Sí
2016,30,VERACRUZ,1,PANUCO,PRI_PVEM_AVE,90,102153,74,2572,104799,193283,55310,Sí
2016,30,VERACRUZ,1,PANUCO,PRI_NUAL_AVE,10,102153,74,2572,104799,193283,22375,Sí
2016,30,VERACRUZ,1,PANUCO,PVEM_NUAL_AVE,13,102153,74,2572,104799,193283,35543,Sí
2016,30,VERACRUZ,1,PANUCO,PRI_PVEM,2191,102153,74,2572,104799,193283,57046,Sí
2016,30,VERACRUZ,1,PANUCO,PRI_NUAL,20,102153,74,2572,104799,193283,22020,Sí
2016,30,VERACRUZ,1,PANUCO,PRI_AVE,10,102153,74,2572,104799,193283,21220,Sí
2016,30,VERACRUZ,1,PANUCO,PVEM_NUAL,58,102153,74,2572,104799,193283,35223,Sí
2016,30,VERACRUZ,1,PANUCO,PVEM_AVE,26,102153,74,2572,104799,193283,34401,Sí
2016,30,VERACRUZ,1,PANUCO,NUAL_AVE,7,102153,74,2572,104799,193283,1527,Sí
2016,30,VERACRUZ,1,PANUCO,Candidatura Independiente,2991,102153,74,2572,104799,193283,2991,No
2016,30,VERACRUZ,10,XALAPA I,PAN,20329,92844,1826,3753,98423,177680,20329,No
2016,30,VERACRUZ,10,XALAPA I,PRI,13865,92844,1826,3753,98423,177680,13865,No
2016,30,VERACRUZ,10,XALAPA I,PRD,3841,92844,1826,3753,98423,177680,3841,No
2016,30,VERACRUZ,10,XALAPA I,PVEM,2137,92844,1826,3753,98423,177680,2137,No
2016,30,VERACRUZ,10,XALAPA I,PT,1603,92844,1826,3753,98423,177680,1603,No
2016,30,VERACRUZ,10,XALAPA I,MC,3322,92844,1826,3753,98423,177680,3322,No
2016,30,VERACRUZ,10,XALAPA I,NUAL,1200,92844,1826,3753,98423,177680,1200,No
2016,30,VERACRUZ,10,XALAPA I,AVE,1898,92844,1826,3753,98423,177680,1898,No
2016,30,VERACRUZ,10,XALAPA I,PC,1875,92844,1826,3753,98423,177680,1875,No
2016,30,VERACRUZ,10,XALAPA I,MORENA,38719,92844,1826,3753,98423,177680,38719,No
2016,30,VERACRUZ,10,XALAPA I,ES,2986,92844,1826,3753,98423,177680,2986,No
2016,30,VERACRUZ,10,XALAPA I,PAN_PRD,1069,92844,1826,3753,98423,177680,25239,Sí
2016,30,VERACRUZ,10,XALAPA I,PRI_PVEM_NUAL_AVE,0,92844,1826,3753,98423,177680,19100,Sí
2016,30,VERACRUZ,10,XALAPA I,PRI_PVEM_NUAL,0,92844,1826,3753,98423,177680,17202,Sí
2016,30,VERACRUZ,10,XALAPA I,PRI_PVEM_AVE,0,92844,1826,3753,98423,177680,17900,Sí
2016,30,VERACRUZ,10,XALAPA I,PRI_NUAL_AVE,0,92844,1826,3753,98423,177680,16963,Sí
2016,30,VERACRUZ,10,XALAPA I,PVEM_NUAL_AVE,0,92844,1826,3753,98423,177680,5235,Sí
2016,30,VERACRUZ,10,XALAPA I,PRI_PVEM,0,92844,1826,3753,98423,177680,16002,Sí
2016,30,VERACRUZ,10,XALAPA I,PRI_NUAL,0,92844,1826,3753,98423,177680,15065,Sí
2016,30,VERACRUZ,10,XALAPA I,PRI_AVE,0,92844,1826,3753,98423,177680,15763,Sí
2016,30,VERACRUZ,10,XALAPA I,PVEM_NUAL,0,92844,1826,3753,98423,177680,3337,Sí
2016,30,VERACRUZ,10,XALAPA I,PVEM_AVE,0,92844,1826,3753,98423,177680,4035,Sí
2016,30,VERACRUZ,10,XALAPA I,NUAL_AVE,0,92844,1826,3753,98423,177680,3098,Sí
2016,30,VERACRUZ,11,XALAPA II,PAN,26459,101994,147,3530,105671,183827,26459,No
2016,30,VERACRUZ,11,XALAPA II,PRI,15391,101994,147,3530,105671,183827,15391,No
2016,30,VERACRUZ,11,XALAPA II,PRD,2882,101994,147,3530,105671,183827,2882,No
2016,30,VERACRUZ,11,XALAPA II,PVEM,2057,101994,147,3530,105671,183827,2057,No
2016,30,VERACRUZ,11,XALAPA II,PT,1338,101994,147,3530,105671,183827,1338,No
2016,30,VERACRUZ,11,XALAPA II,MC,3831,101994,147,3530,105671,183827,3831,No
2016,30,VERACRUZ,11,XALAPA II,NUAL,1270,101994,147,3530,105671,183827,1270,No
2016,30,VERACRUZ,11,XALAPA II,AVE,794,101994,147,3530,105671,183827,794,No
2016,30,VERACRUZ,11,XALAPA II,PC,2909,101994,147,3530,105671,183827,2909,No
2016,30,VERACRUZ,11,XALAPA II,MORENA,35232,101994,147,3530,105671,183827,35232,No
2016,30,VERACRUZ,11,XALAPA II,ES,3940,101994,147,3530,105671,183827,3940,No
2016,30,VERACRUZ,11,XALAPA II,PAN_PRD,1325,101994,147,3530,105671,183827,30666,Sí
2016,30,VERACRUZ,11,XALAPA II,PRI_PVEM_NUAL_AVE,143,101994,147,3530,105671,183827,19655,Sí
2016,30,VERACRUZ,11,XALAPA II,PRI_PVEM_NUAL,44,101994,147,3530,105671,183827,18762,Sí
2016,30,VERACRUZ,11,XALAPA II,PRI_PVEM_AVE,89,101994,147,3530,105671,183827,18331,Sí
2016,30,VERACRUZ,11,XALAPA II,PRI_NUAL_AVE,8,101994,147,3530,105671,183827,17463,Sí
2016,30,VERACRUZ,11,XALAPA II,PVEM_NUAL_AVE,6,101994,147,3530,105671,183827,4127,Sí
2016,30,VERACRUZ,11,XALAPA II,PRI_PVEM,347,101994,147,3530,105671,183827,17795,Sí
2016,30,VERACRUZ,11,XALAPA II,PRI_NUAL,23,101994,147,3530,105671,183827,16684,Sí
2016,30,VERACRUZ,11,XALAPA II,PRI_AVE,18,101994,147,3530,105671,183827,16203,Sí
2016,30,VERACRUZ,11,XALAPA II,PVEM_NUAL,8,101994,147,3530,105671,183827,3335,Sí
2016,30,VERACRUZ,11,XALAPA II,PVEM_AVE,8,101994,147,3530,105671,183827,2859,Sí
2016,30,VERACRUZ,11,XALAPA II,NUAL_AVE,12,101994,147,3530,105671,183827,2076,Sí
2016,30,VERACRUZ,11,XALAPA II,Candidatura Independiente,1942,101994,147,3530,105671,183827,1942,No
2016,30,VERACRUZ,11,XALAPA II,Candidatura Independiente,1918,101994,147,3530,105671,183827,1918,No
2016,30,VERACRUZ,12,COATEPEC,PAN,22219,91574,93,4480,96147,175236,22219,No
2016,30,VERACRUZ,12,COATEPEC,PRI,14450,91574,93,4480,96147,175236,14450,No
2016,30,VERACRUZ,12,COATEPEC,PRD,3898,91574,93,4480,96147,175236,3898,No
2016,30,VERACRUZ,12,COATEPEC,PVEM,7251,91574,93,4480,96147,175236,7251,No
2016,30,VERACRUZ,12,COATEPEC,PT,1196,91574,93,4480,96147,175236,1196,No
2016,30,VERACRUZ,12,COATEPEC,MC,1082,91574,93,4480,96147,175236,1082,No
2016,30,VERACRUZ,12,COATEPEC,NUAL,1003,91574,93,4480,96147,175236,1003,No
2016,30,VERACRUZ,12,COATEPEC,AVE,12197,91574,93,4480,96147,175236,12197,No
2016,30,VERACRUZ,12,COATEPEC,PC,1089,91574,93,4480,96147,175236,1089,No
2016,30,VERACRUZ,12,COATEPEC,MORENA,23509,91574,93,4480,96147,175236,23509,No
2016,30,VERACRUZ,12,COATEPEC,ES,1476,91574,93,4480,96147,175236,1476,No
2016,30,VERACRUZ,12,COATEPEC,PAN_PRD,1080,91574,93,4480,96147,175236,27197,Sí
2016,30,VERACRUZ,12,COATEPEC,PRI_PVEM_NUAL_AVE,0,91574,93,4480,96147,175236,34901,Sí
2016,30,VERACRUZ,12,COATEPEC,PRI_PVEM_NUAL,0,91574,93,4480,96147,175236,22704,Sí
2016,30,VERACRUZ,12,COATEPEC,PRI_PVEM_AVE,0,91574,93,4480,96147,175236,33898,Sí
2016,30,VERACRUZ,12,COATEPEC,PRI_NUAL_AVE,0,91574,93,4480,96147,175236,27650,Sí
2016,30,VERACRUZ,12,COATEPEC,PVEM_NUAL_AVE,0,91574,93,4480,96147,175236,20451,Sí
2016,30,VERACRUZ,12,COATEPEC,PRI_PVEM,0,91574,93,4480,96147,175236,21701,Sí
2016,30,VERACRUZ,12,COATEPEC,PRI_NUAL,0,91574,93,4480,96147,175236,15453,Sí
2016,30,VERACRUZ,12,COATEPEC,PRI_AVE,0,91574,93,4480,96147,175236,26647,Sí
2016,30,VERACRUZ,12,COATEPEC,PVEM_NUAL,0,91574,93,4480,96147,175236,8254,Sí
2016,30,VERACRUZ,12,COATEPEC,PVEM_AVE,0,91574,93,4480,96147,175236,19448,Sí
2016,30,VERACRUZ,12,COATEPEC,NUAL_AVE,0,91574,93,4480,96147,175236,13200,Sí
2016,30,VERACRUZ,12,COATEPEC,Candidatura Independiente,1124,91574,93,4480,96147,175236,1124,No
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PAN,33845,97604,104,2750,100458,182984,33845,No
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PRI,23104,97604,104,2750,100458,182984,23104,No
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PRD,7559,97604,104,2750,100458,182984,7559,No
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PVEM,2085,97604,104,2750,100458,182984,2085,No
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PT,2308,97604,104,2750,100458,182984,2308,No
2016,30,VERACRUZ,13,EMILIANO ZAPATA,MC,2462,97604,104,2750,100458,182984,2462,No
2016,30,VERACRUZ,13,EMILIANO ZAPATA,NUAL,968,97604,104,2750,100458,182984,968,No
2016,30,VERACRUZ,13,EMILIANO ZAPATA,AVE,837,97604,104,2750,100458,182984,837,No
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PC,1862,97604,104,2750,100458,182984,1862,No
2016,30,VERACRUZ,13,EMILIANO ZAPATA,MORENA,16902,97604,104,2750,100458,182984,16902,No
2016,30,VERACRUZ,13,EMILIANO ZAPATA,ES,1340,97604,104,2750,100458,182984,1340,No
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PAN_PRD,2341,97604,104,2750,100458,182984,43745,Sí
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PRI_PVEM_NUAL_AVE,64,97604,104,2750,100458,182984,27058,Sí
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PRI_PVEM_NUAL,20,97604,104,2750,100458,182984,26177,Sí
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PRI_PVEM_AVE,61,97604,104,2750,100458,182984,26087,Sí
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PRI_NUAL_AVE,8,97604,104,2750,100458,182984,24917,Sí
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PVEM_NUAL_AVE,3,97604,104,2750,100458,182984,3893,Sí
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PRI_PVEM,473,97604,104,2750,100458,182984,25662,Sí
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PRI_NUAL,28,97604,104,2750,100458,182984,24100,Sí
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PRI_AVE,29,97604,104,2750,100458,182984,23970,Sí
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PVEM_NUAL,4,97604,104,2750,100458,182984,3057,Sí
2016,30,VERACRUZ,13,EMILIANO ZAPATA,PVEM_AVE,7,97604,104,2750,100458,182984,2929,Sí
2016,30,VERACRUZ,13,EMILIANO ZAPATA,NUAL_AVE,10,97604,104,2750,100458,182984,1815,Sí
2016,30,VERACRUZ,13,EMILIANO ZAPATA,Candidatura Independiente,1284,97604,104,2750,100458,182984,1284,No
2016,30,VERACRUZ,14,VERACRUZ I,PAN,52193,107423,84,3421,110928,217523,52193,No
2016,30,VERACRUZ,14,VERACRUZ I,PRI,17738,107423,84,3421,110928,217523,17738,No
2016,30,VERACRUZ,14,VERACRUZ I,PRD,2368,107423,84,3421,110928,217523,2368,No
2016,30,VERACRUZ,14,VERACRUZ I,PVEM,2135,107423,84,3421,110928,217523,2135,No
2016,30,VERACRUZ,14,VERACRUZ I,PT,1146,107423,84,3421,110928,217523,1146,No
2016,30,VERACRUZ,14,VERACRUZ I,MC,3221,107423,84,3421,110928,217523,3221,No
2016,30,VERACRUZ,14,VERACRUZ I,NUAL,2044,107423,84,3421,110928,217523,2044,No
2016,30,VERACRUZ,14,VERACRUZ I,AVE,691,107423,84,3421,110928,217523,691,No
2016,30,VERACRUZ,14,VERACRUZ I,PC,822,107423,84,3421,110928,217523,822,No
2016,30,VERACRUZ,14,VERACRUZ I,MORENA,18244,107423,84,3421,110928,217523,18244,No
2016,30,VERACRUZ,14,VERACRUZ I,ES,2052,107423,84,3421,110928,217523,2052,No
2016,30,VERACRUZ,14,VERACRUZ I,PAN_PRD,2538,107423,84,3421,110928,217523,57099,Sí
2016,30,VERACRUZ,14,VERACRUZ I,PRI_PVEM_NUAL_AVE,178,107423,84,3421,110928,217523,22786,Sí
2016,30,VERACRUZ,14,VERACRUZ I,PRI_PVEM_NUAL,69,107423,84,3421,110928,217523,21986,Sí
2016,30,VERACRUZ,14,VERACRUZ I,PRI_PVEM_AVE,119,107423,84,3421,110928,217523,20683,Sí
2016,30,VERACRUZ,14,VERACRUZ I,PRI_NUAL_AVE,11,107423,84,3421,110928,217523,20484,Sí
2016,30,VERACRUZ,14,VERACRUZ I,PVEM_NUAL_AVE,6,107423,84,3421,110928,217523,4876,Sí
2016,30,VERACRUZ,14,VERACRUZ I,PRI_PVEM,722,107423,84,3421,110928,217523,20595,Sí
2016,30,VERACRUZ,14,VERACRUZ I,PRI_NUAL,58,107423,84,3421,110928,217523,19840,Sí
2016,30,VERACRUZ,14,VERACRUZ I,PRI_AVE,26,107423,84,3421,110928,217523,18455,Sí
2016,30,VERACRUZ,14,VERACRUZ I,PVEM_NUAL,26,107423,84,3421,110928,217523,4205,Sí
2016,30,VERACRUZ,14,VERACRUZ I,PVEM_AVE,9,107423,84,3421,110928,217523,2835,Sí
2016,30,VERACRUZ,14,VERACRUZ I,NUAL_AVE,17,107423,84,3421,110928,217523,2752,Sí
2016,30,VERACRUZ,14,VERACRUZ I,Candidatura Independiente,990,107423,84,3421,110928,217523,990,No
2016,30,VERACRUZ,15,VERACRUZ II,PAN,59609,117239,163,3965,121367,227222,59609,No
2016,30,VERACRUZ,15,VERACRUZ II,PRI,18597,117239,163,3965,121367,227222,18597,No
2016,30,VERACRUZ,15,VERACRUZ II,PRD,2151,117239,163,3965,121367,227222,2151,No
2016,30,VERACRUZ,15,VERACRUZ II,PVEM,2129,117239,163,3965,121367,227222,2129,No
2016,30,VERACRUZ,15,VERACRUZ II,PT,1662,117239,163,3965,121367,227222,1662,No
2016,30,VERACRUZ,15,VERACRUZ II,MC,1799,117239,163,3965,121367,227222,1799,No
2016,30,VERACRUZ,15,VERACRUZ II,NUAL,1906,117239,163,3965,121367,227222,1906,No
2016,30,VERACRUZ,15,VERACRUZ II,AVE,751,117239,163,3965,121367,227222,751,No
2016,30,VERACRUZ,15,VERACRUZ II,PC,1105,117239,163,3965,121367,227222,1105,No
2016,30,VERACRUZ,15,VERACRUZ II,MORENA,21401,117239,163,3965,121367,227222,21401,No
2016,30,VERACRUZ,15,VERACRUZ II,ES,2190,117239,163,3965,121367,227222,2190,No
2016,30,VERACRUZ,15,VERACRUZ II,PAN_PRD,2760,117239,163,3965,121367,227222,64520,Sí
2016,30,VERACRUZ,15,VERACRUZ II,PRI_PVEM_NUAL_AVE,236,117239,163,3965,121367,227222,23619,Sí
2016,30,VERACRUZ,15,VERACRUZ II,PRI_PVEM_NUAL,69,117239,163,3965,121367,227222,22701,Sí
2016,30,VERACRUZ,15,VERACRUZ II,PRI_PVEM_AVE,82,117239,163,3965,121367,227222,21559,Sí
2016,30,VERACRUZ,15,VERACRUZ II,PRI_NUAL_AVE,15,117239,163,3965,121367,227222,21269,Sí
2016,30,VERACRUZ,15,VERACRUZ II,PVEM_NUAL_AVE,11,117239,163,3965,121367,227222,4797,Sí
2016,30,VERACRUZ,15,VERACRUZ II,PRI_PVEM,686,117239,163,3965,121367,227222,21412,Sí
2016,30,VERACRUZ,15,VERACRUZ II,PRI_NUAL,35,117239,163,3965,121367,227222,20538,Sí
2016,30,VERACRUZ,15,VERACRUZ II,PRI_AVE,18,117239,163,3965,121367,227222,19366,Sí
2016,30,VERACRUZ,15,VERACRUZ II,PVEM_NUAL,10,117239,163,3965,121367,227222,4045,Sí
2016,30,VERACRUZ,15,VERACRUZ II,PVEM_AVE,5,117239,163,3965,121367,227222,2885,Sí
2016,30,VERACRUZ,15,VERACRUZ II,NUAL_AVE,12,117239,163,3965,121367,227222,2669,Sí
2016,30,VERACRUZ,16,BOCA DEL RIO,PAN,62937,118050,104,3765,121919,207755,62937,No
2016,30,VERACRUZ,16,BOCA DEL RIO,PRI,25577,118050,104,3765,121919,207755,25577,No
2016,30,VERACRUZ,16,BOCA DEL RIO,PRD,1664,118050,104,3765,121919,207755,1664,No
2016,30,VERACRUZ,16,BOCA DEL RIO,PVEM,2735,118050,104,3765,121919,207755,2735,No
2016,30,VERACRUZ,16,BOCA DEL RIO,PT,1020,118050,104,3765,121919,207755,1020,No
2016,30,VERACRUZ,16,BOCA DEL RIO,MC,1532,118050,104,3765,121919,207755,1532,No
2016,30,VERACRUZ,16,BOCA DEL RIO,NUAL,1290,118050,104,3765,121919,207755,1290,No
2016,30,VERACRUZ,16,BOCA DEL RIO,AVE,632,118050,104,3765,121919,207755,632,No
2016,30,VERACRUZ,16,BOCA DEL RIO,PC,790,118050,104,3765,121919,207755,790,No
2016,30,VERACRUZ,16,BOCA DEL RIO,MORENA,14356,118050,104,3765,121919,207755,14356,No
2016,30,VERACRUZ,16,BOCA DEL RIO,ES,1363,118050,104,3765,121919,207755,1363,No
2016,30,VERACRUZ,16,BOCA DEL RIO,PAN_PRD,2953,118050,104,3765,121919,207755,67554,Sí
2016,30,VERACRUZ,16,BOCA DEL RIO,PRI_PVEM_NUAL_AVE,126,118050,104,3765,121919,207755,30360,Sí
2016,30,VERACRUZ,16,BOCA DEL RIO,PRI_PVEM_NUAL,54,118050,104,3765,121919,207755,29656,Sí
2016,30,VERACRUZ,16,BOCA DEL RIO,PRI_PVEM_AVE,94,118050,104,3765,121919,207755,29038,Sí
2016,30,VERACRUZ,16,BOCA DEL RIO,PRI_NUAL_AVE,10,118050,104,3765,121919,207755,27509,Sí
2016,30,VERACRUZ,16,BOCA DEL RIO,PVEM_NUAL_AVE,3,118050,104,3765,121919,207755,4660,Sí
2016,30,VERACRUZ,16,BOCA DEL RIO,PRI_PVEM,796,118050,104,3765,121919,207755,29108,Sí
2016,30,VERACRUZ,16,BOCA DEL RIO,PRI_NUAL,51,118050,104,3765,121919,207755,26918,Sí
2016,30,VERACRUZ,16,BOCA DEL RIO,PRI_AVE,45,118050,104,3765,121919,207755,26254,Sí
2016,30,VERACRUZ,16,BOCA DEL RIO,PVEM_NUAL,6,118050,104,3765,121919,207755,4031,Sí
2016,30,VERACRUZ,16,BOCA DEL RIO,PVEM_AVE,4,118050,104,3765,121919,207755,3371,Sí
2016,30,VERACRUZ,16,BOCA DEL RIO,NUAL_AVE,12,118050,104,3765,121919,207755,1934,Sí
2016,30,VERACRUZ,17,MEDELLIN,PAN,33895,97989,43,3304,101336,185371,33895,No
2016,30,VERACRUZ,17,MEDELLIN,PRI,26634,97989,43,3304,101336,185371,26634,No
2016,30,VERACRUZ,17,MEDELLIN,PRD,6358,97989,43,3304,101336,185371,6358,No
2016,30,VERACRUZ,17,MEDELLIN,PVEM,3874,97989,43,3304,101336,185371,3874,No
2016,30,VERACRUZ,17,MEDELLIN,PT,1175,97989,43,3304,101336,185371,1175,No
2016,30,VERACRUZ,17,MEDELLIN,MC,1562,97989,43,3304,101336,185371,1562,No
2016,30,VERACRUZ,17,MEDELLIN,NUAL,2138,97989,43,3304,101336,185371,2138,No
2016,30,VERACRUZ,17,MEDELLIN,AVE,2262,97989,43,3304,101336,185371,2262,No
2016,30,VERACRUZ,17,MEDELLIN,PC,641,97989,43,3304,101336,185371,641,No
2016,30,VERACRUZ,17,MEDELLIN,MORENA,16599,97989,43,3304,101336,185371,16599,No
2016,30,VERACRUZ,17,MEDELLIN,ES,924,97989,43,3304,101336,185371,924,No
2016,30,VERACRUZ,17,MEDELLIN,PAN_PRD,1927,97989,43,3304,101336,185371,42180,Sí
2016,30,VERACRUZ,17,MEDELLIN,PRI_PVEM_NUAL_AVE,0,97989,43,3304,101336,185371,34908,Sí
2016,30,VERACRUZ,17,MEDELLIN,PRI_PVEM_NUAL,0,97989,43,3304,101336,185371,32646,Sí
2016,30,VERACRUZ,17,MEDELLIN,PRI_PVEM_AVE,0,97989,43,3304,101336,185371,32770,Sí
2016,30,VERACRUZ,17,MEDELLIN,PRI_NUAL_AVE,0,97989,43,3304,101336,185371,31034,Sí
2016,30,VERACRUZ,17,MEDELLIN,PVEM_NUAL_AVE,0,97989,43,3304,101336,185371,8274,Sí
2016,30,VERACRUZ,17,MEDELLIN,PRI_PVEM,0,97989,43,3304,101336,185371,30508,Sí
2016,30,VERACRUZ,17,MEDELLIN,PRI_NUAL,0,97989,43,3304,101336,185371,28772,Sí
2016,30,VERACRUZ,17,MEDELLIN,PRI_AVE,0,97989,43,3304,101336,185371,28896,Sí
2016,30,VERACRUZ,17,MEDELLIN,PVEM_NUAL,0,97989,43,3304,101336,185371,6012,Sí
2016,30,VERACRUZ,17,MEDELLIN,PVEM_AVE,0,97989,43,3304,101336,185371,6136,Sí
2016,30,VERACRUZ,17,MEDELLIN,NUAL_AVE,0,97989,43,3304,101336,185371,4400,Sí
2016,30,VERACRUZ,18,HUATUSCO,PAN,26274,90450,79,4650,95179,172008,26274,No
2016,30,VERACRUZ,18,HUATUSCO,PRI,25805,90450,79,4650,95179,172008,25805,No
2016,30,VERACRUZ,18,HUATUSCO,PRD,6702,90450,79,4650,95179,172008,6702,No
2016,30,VERACRUZ,18,HUATUSCO,PVEM,9107,90450,79,4650,95179,172008,9107,No
2016,30,VERACRUZ,18,HUATUSCO,PT,1097,90450,79,4650,95179,172008,1097,No
2016,30,VERACRUZ,18,HUATUSCO,MC,2357,90450,79,4650,95179,172008,2357,No
2016,30,VERACRUZ,18,HUATUSCO,NUAL,1640,90450,79,4650,95179,172008,1640,No
2016,30,VERACRUZ,18,HUATUSCO,AVE,706,90450,79,4650,95179,172008,706,No
2016,30,VERACRUZ,18,HUATUSCO,PC,1689,90450,79,4650,95179,172008,1689,No
2016,30,VERACRUZ,18,HUATUSCO,MORENA,11498,90450,79,4650,95179,172008,11498,No
2016,30,VERACRUZ,18,HUATUSCO,ES,957,90450,79,4650,95179,172008,957,No
2016,30,VERACRUZ,18,HUATUSCO,PAN_PRD,2618,90450,79,4650,95179,172008,35594,Sí
2016,30,VERACRUZ,18,HUATUSCO,PRI_PVEM_NUAL_AVE,0,90450,79,4650,95179,172008,37258,Sí
2016,30,VERACRUZ,18,HUATUSCO,PRI_PVEM_NUAL,0,90450,79,4650,95179,172008,36552,Sí
2016,30,VERACRUZ,18,HUATUSCO,PRI_PVEM_AVE,0,90450,79,4650,95179,172008,35618,Sí
2016,30,VERACRUZ,18,HUATUSCO,PRI_NUAL_AVE,0,90450,79,4650,95179,172008,28151,Sí
2016,30,VERACRUZ,18,HUATUSCO,PVEM_NUAL_AVE,0,90450,79,4650,95179,172008,11453,Sí
2016,30,VERACRUZ,18,HUATUSCO,PRI_PVEM,0,90450,79,4650,95179,172008,34912,Sí
2016,30,VERACRUZ,18,HUATUSCO,PRI_NUAL,0,90450,79,4650,95179,172008,27445,Sí
2016,30,VERACRUZ,18,HUATUSCO,PRI_AVE,0,90450,79,4650,95179,172008,26511,Sí
2016,30,VERACRUZ,18,HUATUSCO,PVEM_NUAL,0,90450,79,4650,95179,172008,10747,Sí
2016,30,VERACRUZ,18,HUATUSCO,PVEM_AVE,0,90450,79,4650,95179,172008,9813,Sí
2016,30,VERACRUZ,18,HUATUSCO,NUAL_AVE,0,90450,79,4650,95179,172008,2346,Sí
2016,30,VERACRUZ,19,CORDOBA,PAN,28450,101514,197,4554,106265,194588,28450,No
2016,30,VERACRUZ,19,CORDOBA,PRI,31477,101514,197,4554,106265,194588,31477,No
2016,30,VERACRUZ,19,CORDOBA,PRD,2230,101514,197,4554,106265,194588,2230,No
2016,30,VERACRUZ,19,CORDOBA,PVEM,2083,101514,197,4554,106265,194588,2083,No
2016,30,VERACRUZ,19,CORDOBA,PT,1173,101514,197,4554,106265,194588,1173,No
2016,30,VERACRUZ,19,CORDOBA,MC,3001,101514,197,4554,106265,194588,3001,No
2016,30,VERACRUZ,19,CORDOBA,NUAL,1242,101514,197,4554,106265,194588,1242,No
2016,30,VERACRUZ,19,CORDOBA,AVE,1525,101514,197,4554,106265,194588,1525,No
2016,30,VERACRUZ,19,CORDOBA,PC,1245,101514,197,4554,106265,194588,1245,No
2016,30,VERACRUZ,19,CORDOBA,MORENA,26721,101514,197,4554,106265,194588,26721,No
2016,30,VERACRUZ,19,CORDOBA,ES,1580,101514,197,4554,106265,194588,1580,No
2016,30,VERACRUZ,19,CORDOBA,PAN_PRD,787,101514,197,4554,106265,194588,31467,Sí
2016,30,VERACRUZ,19,CORDOBA,PRI_PVEM_NUAL_AVE,0,101514,197,4554,106265,194588,36327,Sí
2016,30,VERACRUZ,19,CORDOBA,PRI_PVEM_NUAL,0,101514,197,4554,106265,194588,34802,Sí
2016,30,VERACRUZ,19,CORDOBA,PRI_PVEM_AVE,0,101514,197,4554,106265,194588,35085,Sí
2016,30,VERACRUZ,19,CORDOBA,PRI_NUAL_AVE,0,101514,197,4554,106265,194588,34244,Sí
2016,30,VERACRUZ,19,CORDOBA,PVEM_NUAL_AVE,0,101514,197,4554,106265,194588,4850,Sí
2016,30,VERACRUZ,19,CORDOBA,PRI_PVEM,0,101514,197,4554,106265,194588,33560,Sí
2016,30,VERACRUZ,19,CORDOBA,PRI_NUAL,0,101514,197,4554,106265,194588,32719,Sí
2016,30,VERACRUZ,19,CORDOBA,PRI_AVE,0,101514,197,4554,106265,194588,33002,Sí
